Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Family_Genus,ERR1356697,ERR1356701,ERR1356704,ERR1356734,ERR1356738,ERR1356743,ERR1356695,ERR1356699,ERR1356736,ERR1356745,ERR1356748,ERR1356751,ERR1356693,ERR1356710,ERR1356712,ERR1356717,ERR1356753,ERR1356714,ERR1356719,ERR1356720,ERR1356723,ERR1356725,ERR1356728,ERR1356727,ERR1356731,ERR1356733,ERR1356761,ERR1356762,ERR1356703,ERR1356707,ERR1356740,ERR1356754,ERR1356756,ERR1356759,ERR1356708,ERR1356746
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseococcus,Acet_Roseococcus,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas,Acet_Roseomonas,4,0,1,0,0,12,6,2,1,10,0,7,3,0,1,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,1,0,3,0,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Swaminathania,Acet_Swaminathania,1,0,0,0,0,0,1,8,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Azospirillum,Rhod_Azospirillum,7,0,0,0,0,0,2,14,0,2,0,0,15,0,0,0,0,1,0,0,0,1,0,0,0,6,0,1,0,3,0,0,0,11,0,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Constrictibacter,Rhod_Constrictibacter,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Elstera,Rhod_Elstera,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Inquilinus,Rhod_Inquilinus,3,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,2,0,0,1,0,1,0,0,0,2,2
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetospirillum,Rhod_Magnetospirillum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Novispirillum,Rhod_Novispirillum,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Oceanibaculum,Rhod_Oceanibaculum,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Phaeospirillum,Rhod_Phaeospirillum,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,2,0,2,0,0,0,0,0,0,1,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Rhodospirillum,Rhod_Rhodospirillum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Rhodovibrio,Rhod_Rhodovibrio,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Skermanella,Rhod_Skermanella,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Telmatospirillum,Rhod_Telmatospirillum,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Cryptoprodotis,Rick_Cryptoprodotis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Orientia,Rick_Orientia,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rick_Rickettsia,2,0,2,0,0,0,0,6,0,0,0,1,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,6,1,3
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Wolbachia,Rick_Wolbachia,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Citromicrobium,Eryt_Citromicrobium,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,Eryt_Erythrobacter,41,2,8,9,12,13,29,105,19,13,2,8,127,4,27,2,5,4,2,9,14,10,25,12,3,50,15,4,11,4,7,4,3,90,2,30
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythromicrobium,Eryt_Erythromicrobium,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Lutibacterium,Eryt_Lutibacterium,3,0,1,2,2,3,4,21,1,4,0,2,23,0,2,0,0,2,2,2,0,1,1,2,3,1,1,0,3,0,1,1,1,18,0,2
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Blastomonas,Sphi_Blastomonas,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Kaistobacter,Sphi_Kaistobacter,29,2,4,12,16,15,32,90,4,11,3,14,125,5,24,6,8,2,4,10,7,3,14,12,14,313,18,4,49,12,5,3,3,83,4,18
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Sphi_Novosphingobium,35,5,16,38,20,28,58,238,13,90,3,7,348,3,57,3,7,1,5,20,14,18,48,27,15,88,82,10,12,10,21,12,5,222,2,61
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sandaracinobacter,Sphi_Sandaracinobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphi_Sphingobium,38,13,8,10,9,61,35,47,7,5,5,17,91,16,25,10,9,6,5,4,1,22,14,14,27,64,5,7,13,3,15,8,0,40,9,19
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphi_Sphingomonas,58,7,10,16,7,22,65,133,6,20,6,14,190,9,29,11,4,4,12,6,8,20,26,22,25,250,32,7,66,14,8,5,3,98,4,26
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphi_Sphingopyxis,9,0,2,2,7,4,2,11,1,0,3,0,17,2,11,2,2,11,0,1,0,1,4,0,0,2,1,2,0,2,6,3,2,4,4,6
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingosinicella,Sphi_Sphingosinicella,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Zymomonas,Sphi_Zymomonas,0,0,0,0,0,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,1
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Alca_Achromobacter,1,0,1,0,1,1,2,1,1,2,0,1,5,17,0,0,0,0,0,2,0,1,0,0,1,19,0,0,0,0,0,0,1,0,0,1
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Alcaligenes,Alca_Alcaligenes,1,0,0,1,0,0,0,3,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Brackiella,Alca_Brackiella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Candidimonas,Alca_Candidimonas,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Denitrobacter,Alca_Denitrobacter,0,0,0,0,0,1,0,3,0,0,0,0,3,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Kerstersia,Alca_Kerstersia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Oligella,Alca_Oligella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Paralcaligenes,Alca_Paralcaligenes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Pelistega,Alca_Pelistega,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Pigmentiphaga,Alca_Pigmentiphaga,0,2,1,0,1,5,1,0,0,1,0,0,4,8,0,1,1,11,0,0,0,0,1,0,1,14,1,2,0,0,2,1,0,0,1,2
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,Alca_Sutterella,8,1,0,4,0,5,3,8,2,0,2,0,13,0,1,0,0,0,0,2,0,0,4,4,3,3,2,1,0,0,3,1,2,6,3,2
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burk_Burkholderia,15,2,1,4,2,4,9,12,1,0,2,3,30,4,0,1,1,2,0,0,9,3,3,3,9,8,4,5,4,0,11,1,0,9,4,1
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,Burk_Lautropia,20,7,2,5,2,4,21,23,3,10,1,2,45,5,1,2,2,17,0,1,2,6,9,5,5,118,4,1,1,4,3,2,4,19,4,9
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Burk_Pandoraea,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Salinispora,Burk_Salinispora,0,0,0,0,0,0,0,2,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Thiomonas,Burk_Thiomonas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Coma_Acidovorax,19,1,10,7,3,6,19,71,1,12,3,4,90,1,1,4,2,0,2,3,2,6,14,7,3,22,8,12,5,5,10,2,7,56,13,11
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Alicycliphilus,Coma_Alicycliphilus,1,0,1,0,0,0,0,2,0,1,0,1,3,0,0,4,0,0,0,1,2,0,1,1,1,0,0,0,0,0,1,0,3,1,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Aquabacterium,Coma_Aquabacterium,39,5,15,15,2,18,40,91,9,12,2,17,151,1,2,5,2,3,2,7,3,9,34,17,12,24,19,10,9,6,5,12,7,72,6,11
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Aquincola,Coma_Aquincola,39,12,50,45,2,28,74,351,4,8,14,15,412,0,18,9,4,4,6,35,10,7,54,58,24,54,23,14,7,2,16,15,5,339,11,50
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Azohydromonas,Coma_Azohydromonas,0,0,1,0,0,0,0,10,0,0,0,1,10,0,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,10,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Brachymonas,Coma_Brachymonas,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,Coma_Comamonas,38,8,0,9,3,13,24,69,2,17,3,5,113,8,5,10,4,0,6,6,3,9,13,8,4,9,18,7,6,5,3,5,9,41,5,14
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Curvibacter,Coma_Curvibacter,8,0,10,11,1,1,2,3,6,0,4,0,11,0,2,1,0,3,0,3,1,0,15,1,1,1,7,8,0,4,14,5,1,3,5,17
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Coma_Delftia,11,4,1,2,1,12,13,17,1,4,2,4,28,2,6,1,0,1,2,2,2,3,4,1,3,8,0,2,0,1,4,0,7,11,5,7
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Coma_Diaphorobacter,18,1,1,1,2,7,4,16,1,5,0,3,30,3,0,4,0,0,1,1,4,1,2,5,2,2,5,1,4,1,0,0,0,3,0,3
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Giesbergeria,Coma_Giesbergeria,18,1,8,12,6,10,19,35,2,10,1,2,58,9,4,6,1,0,1,2,3,0,5,7,6,2,17,5,6,0,5,10,3,26,2,4
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,Coma_Hydrogenophaga,52,5,27,40,26,27,64,184,9,131,8,9,332,14,14,17,22,5,5,9,8,11,33,40,17,17,116,12,19,9,10,11,40,92,13,30
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hylemonella,Coma_Hylemonella,13,3,17,26,12,2,2,23,2,5,7,2,33,9,4,0,0,5,1,9,2,6,25,1,1,4,2,15,1,1,10,15,10,17,14,12
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Lampropedia,Coma_Lampropedia,0,0,0,0,0,0,2,7,0,1,1,0,12,0,0,1,1,0,0,0,0,1,1,7,0,1,5,0,0,0,0,0,1,1,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Leptothrix,Coma_Leptothrix,53,1,8,21,5,11,27,184,2,7,6,14,202,1,0,1,3,2,0,16,4,8,29,28,27,21,5,8,6,1,24,6,1,181,3,51
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Limnobacter,Coma_Limnobacter,0,0,1,1,0,1,3,2,0,3,0,1,4,0,0,0,0,1,2,1,0,1,1,1,1,0,2,0,0,0,0,0,0,2,0,4
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Limnohabitans,Coma_Limnohabitans,235,34,102,165,38,127,261,739,21,144,52,42,1124,11,13,39,44,9,35,53,47,50,138,119,120,145,211,81,48,43,89,74,38,563,88,158
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Methylibium,Coma_Methylibium,509,78,335,262,114,448,638,1487,83,144,112,128,2083,12,68,74,39,156,56,189,62,168,422,329,142,409,190,132,103,61,144,147,51,1322,142,439
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Mitsuaria,Coma_Mitsuaria,10,1,7,8,2,4,17,49,2,1,3,2,57,0,1,4,1,1,1,2,1,4,17,7,7,11,1,2,0,3,7,7,3,44,3,12
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Paucibacter,Coma_Paucibacter,4,0,6,1,0,9,13,21,1,2,3,1,20,0,0,0,0,0,0,2,0,1,5,9,2,11,0,3,0,0,1,2,0,20,2,4
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pelomonas,Coma_Pelomonas,4,0,0,1,1,1,0,6,0,1,0,0,6,1,0,0,0,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,0,5,1,1
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,Coma_Polaromonas,9,1,4,11,0,2,9,64,1,3,1,4,85,0,1,1,1,0,1,2,1,1,5,8,3,9,16,5,3,1,5,5,0,61,2,11
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,Coma_Ramlibacter,43,6,20,16,18,11,62,175,1,15,10,13,216,2,14,12,5,2,17,17,17,13,36,13,26,88,15,11,9,10,14,15,5,124,10,49
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,Coma_Rhodoferax,42,4,9,36,11,7,26,275,7,27,11,7,350,0,6,3,5,9,0,6,6,15,16,26,5,13,43,21,12,17,17,12,4,212,8,26
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Roseateles,Coma_Roseateles,6,0,4,1,1,5,2,15,1,3,2,2,22,0,0,1,0,0,0,3,0,2,1,3,2,4,6,2,1,0,1,0,0,14,1,4
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rubrivivax,Coma_Rubrivivax,86,10,69,54,23,45,105,508,25,36,24,38,620,2,23,17,7,6,7,32,10,27,110,59,41,54,45,23,12,17,39,22,3,480,28,90
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Schlegelella,Coma_Schlegelella,7,1,0,0,0,2,3,4,0,2,0,2,8,0,0,2,2,0,1,0,17,0,1,2,1,10,0,1,1,0,0,0,1,1,2,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Simplicispira,Coma_Simplicispira,10,7,7,3,0,0,4,44,0,1,0,1,58,0,0,4,0,0,0,0,0,6,2,0,1,0,0,8,2,5,2,2,0,40,13,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Tepidimonas,Coma_Tepidimonas,6,0,6,4,0,0,15,10,3,2,0,3,14,0,0,11,14,0,1,0,11,0,4,2,0,0,4,1,7,0,0,1,1,7,3,3
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Thiomonas,Coma_Thiomonas,1,0,0,0,1,0,1,2,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Coma_Variovorax,65,15,38,72,30,26,90,274,6,49,22,24,413,2,8,10,9,11,7,33,6,14,75,39,29,42,70,60,30,15,49,26,21,214,50,83
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Verminephrobacter,Coma_Verminephrobacter,2,0,0,0,0,0,2,5,0,0,0,0,8,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,5,0,1
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Xenophilus,Coma_Xenophilus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Xylophilus,Coma_Xylophilus,4,1,1,1,0,0,0,14,1,2,1,1,17,0,0,1,0,0,0,0,0,2,4,3,0,7,2,2,0,0,0,2,0,7,0,4
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Collimonas,Oxal_Collimonas,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Cupriavidus,Oxal_Cupriavidus,18,0,0,1,0,3,2,1,0,0,0,5,5,0,0,0,1,0,0,0,8,0,3,0,4,3,3,0,1,0,1,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Oxal_Herbaspirillum,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herminiimonas,Oxal_Herminiimonas,1,0,1,0,1,1,5,2,0,2,0,2,8,0,0,1,0,0,2,2,0,0,2,0,2,8,3,0,0,0,0,1,0,2,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,Oxal_Janthinobacterium,17,18,1,6,2,3,31,30,0,5,3,6,67,2,0,7,5,1,9,1,7,3,4,6,8,23,3,4,10,6,0,1,1,12,1,2
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Oxal_Massilia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalobacter,Oxal_Oxalobacter,0,0,0,0,0,0,0,3,0,2,1,0,5,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,3,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Polynucleobacter,Oxal_Polynucleobacter,1,0,5,2,3,1,6,1,0,0,1,1,4,0,0,0,0,1,0,0,0,0,3,4,0,1,2,4,4,0,0,2,0,1,1,1
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Ralstonia,Oxal_Ralstonia,0,0,0,0,0,1,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Telluria,Oxal_Telluria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Gallionellales,Gallionellaceae,Gallionella,Gall_Gallionella,0,2,6,2,2,3,6,13,1,0,3,0,20,10,0,1,1,11,1,0,6,5,4,3,1,4,2,2,0,3,6,1,0,10,1,3
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Hydrogenophilales,Hydrogenophilaceae,Thiobacillus,Hydr_Thiobacillus,12,1,8,7,2,11,12,44,6,1,5,6,53,12,1,4,0,107,0,5,12,1,7,8,5,3,2,7,1,2,12,4,0,42,2,19
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,Methylobacillus,Meth_Methylobacillus,3,0,4,4,2,0,0,0,3,0,4,0,1,3,0,1,0,0,0,3,1,0,2,0,0,0,0,4,0,1,6,0,0,0,6,12
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,Methylotenera,Meth_Methylotenera,2,0,0,1,0,1,0,0,1,0,1,1,7,7,0,2,0,1,0,1,0,0,0,2,0,1,4,1,0,0,0,2,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,Methylovorus,Meth_Methylovorus,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Aquaspirillum,Neis_Aquaspirillum,5,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0
